MAE
3.9399999999999977
7.639999999999986
13.169999999999996
13.977500000000006
14.386000000000001
17.143333333333327
20.549999999999986
22.984999999999985
26.022222222222208
27.833999999999985
29.183636363636353
27.79833333333332
27.32846153846153
26.31142857142856
25.46399999999999
25.00062499999999
24.550588235294107
25.131111111111103
24.506315789473675
24.506315789473675
23.61849999999999
22.744285714285706
22.45227272727272
23.768695652173907
24.594999999999988
24.444399999999995
23.77846153846153
24.568518518518516
25.684999999999995
27.14482758620689
27.600999999999992
28.225483870967736
28.364062499999996
28.189393939393938
28.234705882352934
28.328857142857142
28.291944444444443
27.574594594594593
26.85763157894736
26.602564102564095
26.261249999999997
26.193658536585367
26.08690476190476
25.887441860465113
25.405454545454543
25.342222222222226
25.35217391304348
25.07085106382979
24.839791666666667
24.795510204081634
24.9248
24.59470588235294
24.37730769230769
24.170377358490565
23.875925925925927
24.45109090909091
26.478928571428575
26.940175438596494
26.763620689655177
26.76
26.76
26.76
