MAE
18.060000000000002
9.280000000000001
10.623333333333335
17.477500000000006
20.160000000000004
18.261666666666667
19.455714285714286
20.3925
21.14111111111111
22.006
22.868181818181814
23.117499999999996
21.346923076923073
21.29428571428571
20.595999999999997
20.503749999999997
19.95647058823529
19.249444444444443
19.629999999999995
18.676999999999996
18.676999999999996
18.49523809523809
17.778181818181814
18.21130434782608
18.987499999999994
19.85719999999999
20.49615384615384
20.577777777777765
19.8817857142857
19.657931034482747
19.645333333333323
19.15032258064515
18.84531249999999
18.656666666666656
18.553529411764696
18.474285714285706
18.494166666666658
18.52621621621621
18.211315789473677
17.797692307692298
17.634999999999994
17.418048780487798
17.225714285714282
17.113953488372086
17.114999999999988
16.83777777777777
16.817173913043472
16.874255319148926
16.682083333333328
16.495714285714282
16.49979999999999
16.502352941176465
16.380192307692298
16.35603773584905
16.34092592592592
16.86654545454545
17.189999999999994
19.15561403508771
19.81224137931034
19.81
