timestamp,Consumption in Mega Units,Max,Min,Wind,Rain,Humidity,Cloud,Pressure
1364754600,249.9,38.7692680708313,26.2890485342095,10.7168244161682,0.0,30.1856891216871,0.758919833919142,1008.09408288628
1364841000,246.1,34.8991172383531,25.8417275583002,14.5478199442649,0.0,39.8869802679453,2.01606184888444,1009.31747180839
1364927400,250.8,34.2749056517814,24.5707540613566,11.9348835195935,0.0,44.6127046934244,0.840800633312229,1010.31747180839
1365013800,251.4,37.4645414810287,25.8118342274375,10.2454830597738,0.0,38.8522351336179,1.62814374140943,1009.0
1365100200,256.1,39.7692680708314,26.9358104445815,8.74671774703096,0.0,27.5291221060996,0.62961379809414,1007.96423371876
1365186600,260.5,39.8565510817469,27.0656596121032,11.1067557120246,0.0,28.2541295087543,0.129849167521716,1006.31747180839
1365273000,262.3,37.1171763417784,26.6183386361939,14.0274239563485,0.0,32.3494434441121,0.0,1006.87602378286
1365359400,252.2,36.1053580481815,25.8245794460223,11.5689002113806,0.0,38.8125221448173,4.82967025709516,1008.0
1365445800,261.7,35.8947143446601,26.5071076376348,11.3448957647361,0.596052601880759,47.2666429960922,9.78339640053708,1008.0
1365532200,264.3,37.0112751619002,26.8902390581256,12.6404327738615,0.092893817637427,37.0206891974632,1.17689061066235,1008.0
1365618600,262.9,36.5340608551282,26.3189418650723,11.6585078111274,0.0,37.670405773927,0.129849167521716,1008.31747180839
1365705000,264.8,38.4399779688469,26.9715767258219,9.77514102120902,0.0,36.9075392324477,0.729026503056373,1008.0
1365791400,267.5,39.2165890467406,27.2254021104877,12.3754046201371,0.0,33.1871591783718,0.952415425162649,1008.57129719305
1365877800,277.3,39.3464382142623,27.9358104445815,12.0235641943523,0.0,31.7835630153037,0.428702806946691,1008.57129719305
1365964200,251.5,38.6399620350063,26.7780811345784,13.2126568919028,0.0,37.8624240321246,0.857405613893382,1007.31747180839
1366050600,311.5,36.5635703926996,26.7653359159935,17.2121861530476,0.0,45.9153238729206,2.05182813012488,1006.35323808963
1366137000,332.6,35.9751250873685,25.9358104445815,16.1975219680064,0.0,50.3597916810243,2.59964807438981,1005.35323808963
1366223400,351.4,35.9751250873685,26.0529143935183,15.593398607082,0.047041443140637,53.1535581475571,20.649448463411,1005.79468611516
1366309800,389.4,35.8452759198468,26.3703862019059,13.6644604307077,0.065858020396892,52.2379083214644,14.9187201724229,1006.31747180839
1366396200,260.7,35.7399178716653,26.8931718951338,15.2063350317534,1.64091213311903,55.4529549186788,16.5592253391259,1006.22338892211
1366482600,230.9,35.6100687041436,26.9289381763743,12.4057759662162,2.00038379329128,54.0761671874209,17.5617671064818,1006.90591711372
1366569000,237.1,37.4982945738877,27.5173834817054,9.87803697123738,0.465895672089904,52.3828127436799,13.6100614277824,1008.0
1366655400,244.4,37.3464382142623,28.1132441869406,10.7373615515872,0.098138183103743,45.1347879165502,8.80898833599307,1009.0
1366741800,247.3,39.3106719330219,28.4664822765686,11.5576250494804,0.024795243428809,39.7638585829477,10.1402697972755,1009.0
1366828200,261.2,40.5340608551282,30.0656596121032,13.8457466587019,0.0,33.9986820053596,8.24941521461164,1008.41155469467
1366914600,262.8,39.6281437414094,29.5242557499127,13.7928322651836,0.0,31.8923970321901,1.60706347429375,1009.0
1367001000,266.2,40.7521199585535,29.4130247513535,13.3641294582369,0.0,30.8971837191744,0.0,1008.0
1367087400,269.4,41.2165890467406,29.5071076376348,14.2877378159302,0.0,31.338631744706,1.63401669178711,1006.09408288628
1367173800,258.1,40.8991172383531,29.8059612770598,13.4582123445182,0.0,35.6101483733463,0.0,1006.41155469467
1367260200,270.8,40.8991172383531,29.8774938395407,12.8280554147273,0.0,38.686540015653,1.21805910342532,1006.0
1367346600,273.9,42.3405652638847,30.7780811345784,12.4390510438589,0.0,29.0029328370083,0.317471808387549,1005.0
1367433000,266.4,40.9932001246343,29.4248430449504,13.2999399028184,0.0,28.0960887983015,0.0,1003.31747180839
1367519400,270.0,39.0050184182312,29.2067839415251,16.4591392695062,0.0,39.2970721822905,0.905917113718726,1002.88876900144
1367605800,270.1,39.134867585753,29.6354867484718,17.4944348118915,0.0,46.8898334357508,1.06364642372179,1003.35323808963
1367692200,271.9,38.4523393941405,28.9529585568594,14.7614761539973,0.0,45.0598517782059,0.558551974468407,1004.79468611516
1367778600,256.6,38.715426752325,28.6227415298869,13.6032037122975,0.0,48.5890608298695,2.66962363462211,1005.31747180839
1367865000,268.8,40.3038720576562,29.0700625057962,12.8849092394446,0.0,47.8555372111951,1.30565351479064,1005.47721430677
1367951400,270.8,40.3224902266188,29.577170143431,14.5213156365433,0.0,38.083872158691,0.035766281240443,1006.0
1368037800,268.1,39.2112592280597,28.6839982482972,14.1945818546369,0.0,38.8521409116928,0.599720467231371,1006.47721430677
1368124200,271.3,38.612081892525,28.742314853338,15.8560079500502,0.0,43.1367141593678,7.54000619834739,1006.31747180839
1368210600,268.1,38.8354708146313,28.7780811345784,17.3292901019845,0.0,42.905511491344,2.9476287381784,1003.88876900144
1368297000,265.7,38.292596895756,28.7295696347531,15.2029241795289,0.0,47.2455554526154,7.59801867929967,1004.88876900144
1368383400,254.4,38.8810422010872,28.7653359159935,13.7437849100227,0.0,46.4327073546261,5.10041202279179,1004.88876900144
1368469800,276.6,39.7511930335655,29.2067839415251,13.7839540849561,0.0,43.7962212883247,3.67518518455007,1003.7647927843
1368556200,297.6,39.3343085202157,29.1940387229402,15.1141711119286,0.0,45.1930972452299,3.21164302135093,1003.31747180839
1368642600,319.0,40.1975870844868,29.1940387229402,17.2793158218356,0.0,48.6919349508143,3.72739710796623,1003.67070989802
1368729000,343.7,39.5150588928743,28.605593417609,17.2685837916321,0.0,52.1814382900384,7.07846267080736,1004.88876900144
1368815400,350.2,39.7331179962996,28.9460862886521,15.4562064324979,0.0,49.7840988706392,4.79784340705369,1004.88876900144
1368901800,364.2,40.2103323030717,29.9759796195149,15.0127452185849,0.0,45.9300098870454,2.99891373660657,1004.47721430677
1368988200,253.7,41.5219311610815,30.1940387229402,16.1866957158778,0.0,39.7300403736082,3.13470824734752,1004.35323808963
1369074600,368.1,40.0168367118282,30.1940387229402,17.3699154630507,0.0,41.707403104244,3.83291449455313,1005.31747180839
1369161000,262.0,40.1647609166157,29.801102197234,18.280307863304,0.0,42.0730531829237,2.6349436167751,1005.79468611516
1369247400,259.4,39.4694875064184,29.2067839415251,19.0808669288412,0.0,49.4880838462975,2.99891373660657,1004.79468611516
1369333800,263.8,38.4694875064184,28.4943624190499,20.7198369223792,0.0,53.8384760444811,13.4413465272454,1004.79468611516
1369420200,265.3,38.3455112892743,28.9059171137187,21.3665988327512,0.06349436167751,55.9326313236039,18.3841740257173,1005.75891983392
1369506600,262.4,37.6987493789023,29.4585961378095,20.0677451933262,0.031747180838755,56.4725651291098,24.5985108764683,1005.75891983392
1369593000,254.8,38.0991013045125,29.4943624190499,18.8800501596188,1.78858721754684,55.8806584077959,26.3979622202986,1005.79468611516
1369679400,261.1,37.6757283162468,29.5884453053312,18.7707381275161,2.04827249221719,55.809125845315,19.1600538988342,1005.31747180839
1369765800,261.5,38.1985140094747,29.095552942966,17.7864161831092,1.7030783874045,51.9017386749116,10.7734465096385,1004.88876900144
1369852200,259.5,38.1985140094747,29.095552942966,16.3724717831288,0.0,51.7440093649085,5.66978297302755,1003.35323808963
1370025000,265.8,38.7869593148059,29.6183386361939,16.9265484710627,0.072416742323057,51.5312800801642,9.90451944987558,1002.67070989802
1370111400,262.1,38.3680616130747,29.5173834817054,15.2229400123346,2.7082430836681,51.6773577113369,18.9091395220932,1001.88876900144
1370197800,246.8,38.5091859424966,30.0984857799742,13.5977291079334,8.02074431242303,57.1010421000524,37.0512704457059,1001.79468611516
1370370600,251.4,37.7570659839431,30.8446603953085,14.4356692970789,0.774941157643106,55.876255514103,19.1822204293433,1004.31747180839
1370457000,250.3,37.2342802907152,30.5173834817054,16.2479524342881,11.7867202701208,58.8787176122561,25.539666063223,1002.79468611516
1370543400,256.8,36.297926714437,29.0357662812404,13.9221383010086,15.5684316554338,64.1502342408964,44.4826237946557,1001.44144802553
1370629800,242.2,35.9932001246343,29.705549254268,12.0013976638431,11.7927373897765,63.389771957451,44.7869447620836,1000.31747180839
1370716200,244.3,35.7094814091058,29.0813376676964,21.044506952146,5.83312447087066,64.5329094752543,46.0689689660416,1000.66483694764
1370802600,240.5,30.5292017753024,27.6884011419901,20.840279330699,30.5600519013109,76.8950111923875,72.731698503373,1000.25328225297
1370889000,230.5,32.2171321784373,27.5644249248461,18.9740606530585,13.6507497594977,70.3359306389447,62.0623284290814,1000.25328225297
1370975400,224.3,34.0396984360783,27.5585519744684,18.3395008295747,8.93999615974978,67.243404754912,55.0035774669912,998.253282252969
1371061800,226.1,35.4684012430249,27.6526348607497,16.9033826227241,6.96707699627548,64.4330405841592,54.6744754380868,998.093539754584
1371148200,285.4,36.6908632401432,28.8931718951338,14.0214858894904,4.02444182546939,61.2154376668668,41.0625456076061,997.34736513925
1371234600,289.8,35.5801753732808,28.5757000867463,14.5688350949002,9.82382186096042,65.3163204285137,47.182806848437,996.347365139251
1371321000,308.0,36.5610140726215,28.4345757573244,13.631554593634,10.9937286665317,67.1272277309632,47.5333511086649,994.79468611516
1371407400,205.5,29.3410360027398,27.1298491675217,14.9304806259005,88.3161948811587,82.5094103973825,71.1424423240623,997.664836947638
1371493800,359.4,30.9481718698751,27.5585519744684,12.9212186523818,22.0811517033707,78.571514371578,53.0371784978059,998.79468611516
1371580200,368.3,32.2322671023338,27.2410801660809,13.0901507314435,12.7286399475286,74.4804658205912,46.7700069227393,1001.34736513925
1371666600,204.7,34.7452476903462,27.5943182557088,14.5899153620159,1.72049664733549,66.608374192573,27.2380676598699,1002.79468611516
1371753000,211.4,35.4277758819587,28.8931718951338,16.2366772723879,3.04623474959284,62.6681608542986,30.8007038512204,1002.79468611516
1371839400,219.1,34.8692239074903,29.0171481122779,17.1034390817251,5.00404878517443,62.2095647164891,39.0291763080383,1002.79468611516
1371925800,226.5,34.8692239074903,28.1469972797996,17.5673650382155,5.31237092164013,63.6157171996354,42.2933499296163,1001.44144802553
1372012200,213.5,35.3336929956774,28.1469972797996,17.2327451175501,5.68540089436211,64.5569298557394,49.9100591707201,1000.44144802553
1372098600,227.9,32.849135681843,28.4517238696022,16.1969788363096,19.8417393117091,71.1953567175807,60.000557684419,1001.79468611516
1372185000,232.7,32.3336929956774,27.6697829730276,16.9211462595402,15.3451639519428,75.8204879527791,65.3175514775903,1002.79468611516
1372271400,222.2,31.6153985228245,27.3404928710431,20.0323772580993,7.13447007860648,75.745095628302,62.4482187954526,1002.79468611516
1372357800,223.6,32.604666492621,27.0357662812404,19.7105025560188,9.85035297998736,72.7552845268087,71.1971596330285,1002.11215792355
1372530600,227.5,33.999073075012,28.0230210626555,18.5992715574597,2.78735547791117,68.8557834951644,68.7920210204341,1002.79468611516
1375295400,190.9,27.7996321405493,25.9872547814151,12.1822204293433,25.6229465981366,88.2008240455836,84.5085194834303,999.317471808388
1375381800,192.0,28.427232750262,25.7819408965747,17.1239038243025,63.462865568208,88.8677611271667,83.7104734505742,998.79468611516
1375468200,188.3,29.0357662812404,24.9117900640964,16.984792683262,11.8715411828833,84.9451448109418,78.4659751559076,1001.79468611516
1375554600,185.4,29.9872547814151,25.477214306772,13.7442556488778,11.1450934824706,82.534517041261,63.5798494201088,1003.79468611516
1375641000,181.4,31.35231116464,25.9059171137187,14.5786402001157,6.24594146589201,78.6128494791075,47.9983560521875,1004.47721430677
1375727400,192.6,30.6697829730275,25.9872547814151,12.3493059347902,12.0756972874328,81.1768036650985,67.2978830562701,1004.47721430677
1375813800,198.0,29.6585078111274,25.8931718951338,13.0318341264026,8.93021710112645,82.7833964005371,65.4333879956448,1005.44144802553
1375900200,199.5,30.4106277696808,25.5585519744684,14.6785960367746,5.52569179308494,80.3075797576082,71.5456328647558,1005.44144802553
1375986600,205.2,27.9117900640964,25.5585519744684,16.8084452042964,10.1088977893256,86.9724818217265,85.8385917247196,1004.79468611516
1376073000,201.6,27.1656154487622,25.0357662812404,17.2013817300026,23.3349260422773,89.7603680615204,78.7864016303869,1004.34736513925
1376159400,196.0,30.7810139715867,25.0357662812404,17.1915766247871,12.8317248465812,83.5168257972864,81.5408821888073,1004.70060322888
1376245800,188.6,30.3351630523621,25.7819408965747,13.3111499482382,23.3684215797592,83.3345329751016,67.2826902922544,1003.79468611516
1376332200,197.4,28.2709734969436,25.4644690881871,15.7442556488779,28.7637393757596,89.4036685559097,83.950438247817,1001.79468611516
1376418600,233.7,27.7579929089311,25.0357662812404,15.631554593634,14.1566981615694,88.9592876933699,82.6520047834891,1002.66483694764
1376591400,246.6,30.8878420764529,25.4644690881871,13.4203677584159,4.6488294860771,83.6981193016417,63.3269582367922,1003.79468611516
1376677800,266.7,31.6340166917871,25.5943182557089,13.1955087796249,7.47478051227344,81.7167374706043,53.3002076451012,1003.22338892211
1376764200,336.4,31.4458509192246,26.0,14.7839540849561,4.74391881824109,79.5226987476641,51.0577589206218,1003.79468611516
1376850600,270.6,29.0357662812404,25.9059171137187,16.149937393169,0.745796606054887,80.4158706427979,56.0687154057111,1004.47721430677
1376937000,231.2,29.4345757573244,25.353238089628,16.5315987569751,0.898383665282938,81.6280567958455,63.789232969109,1003.88876900144
1377023400,178.1,27.7766110778937,25.7819408965747,15.4493341642907,1.90599892875279,84.233577820613,69.5915374807449,1003.79468611516
1377109800,199.3,28.6472326492272,25.0357662812404,15.0372363379252,2.82659692606647,83.1801926882396,64.0848569237983,1004.31747180839
1377196200,216.3,28.6697829730275,25.0357662812404,14.6374275440117,4.98061275210564,83.3991787166529,69.9947207450771,1004.31747180839
1377282600,225.0,27.6041233609243,24.876023782856,14.8197203661966,17.785300346174,87.6540179718705,68.6291794410448,1003.88876900144
1377369000,222.8,29.9108631391084,25.0,14.3238878904619,6.86319602160088,83.6021028961818,66.0923159818692,1003.79468611516
1377455400,218.1,30.6398896421648,25.0298933308628,14.3910175592499,0.519703667642889,78.7491001759813,57.7706944693491,1004.44144802553
1377541800,231.3,30.6697829730275,25.3473651392503,14.2146700802842,0.478779929423004,78.1777305900865,52.1213835152601,1005.22338892211
1377628200,230.0,31.1641453920774,25.4644690881871,13.5380148390494,1.3545365122473,78.1724007714055,52.5198961436166,1006.47721430677
1377887400,241.4,31.5399338055058,25.5585519744684,12.4566771713531,2.47795872022989,77.460522380627,49.433909298258,1007.22338892211
1377973800,247.9,31.7280995780684,25.4644690881871,11.3723993902873,0.542892726183253,75.2022941022683,43.5541705390889,1007.47721430677
1378060200,246.8,31.5458067558835,25.5884453053312,11.9436965833406,0.892800397502512,75.4144802553159,44.6516933830394,1008.44144802553
1378146600,258.9,32.0984857799742,26.3346199206654,13.6320977253307,2.41590181991989,74.5266381788631,54.6074690966685,1007.47721430677
1378233000,264.7,31.3351630523621,25.9059171137187,14.154340286862,2.35217794698072,73.4860128177968,48.1411097766996,1007.47721430677
1378319400,267.4,31.2053138848404,25.1597424983845,13.6904143303715,4.98070053653663,73.6623602967625,41.7853153669935,1007.22338892211
1378405800,267.1,31.0171481122779,25.0,11.7203076612343,4.7585888985253,73.9661599615771,30.073205244968,1007.79468611516
1378492200,269.6,32.2053138848404,25.123976217144,9.54929000094963,5.22659478023512,73.3306732131053,20.8733226770947,1008.47721430677
1378578600,266.1,32.6340166917871,25.7819408965747,7.96671764599613,2.07038110845305,70.1439774972275,16.462745471172,1008.47721430677
1378665000,261.9,33.4047548193032,25.9059171137187,6.42330059542417,0.855863164367113,67.466779124296,21.4015178582063,1009.0
1378751400,268.6,34.775141021209,26.5884453053312,6.983865758274,2.61325717315964,64.8209441389119,18.0296615996158,1007.0
1378837800,277.3,35.421902931581,26.7481878037157,6.72416742323057,4.41818289889209,66.2138082717766,24.4490154874798,1006.0
1378924200,272.1,35.3968686805441,27.6109956291316,7.2503639686831,2.2596736695695,64.1487136204536,22.7361305025106,1007.03576628124
1379010600,259.1,36.7447045586495,28.6242115865716,5.76533591599353,2.26387524442433,61.5603188788805,20.1055246629481,1007.0
1379097000,213.4,36.2038438281557,28.2709734969436,6.7712088663712,2.47709262005961,63.1404291356809,27.2122730986115,1005.44144802553
1379269800,325.3,34.775141021209,27.4943624190499,8.71829447285289,4.03778521655679,68.8499829376283,18.2501973539165,1003.31747180839
1379356200,322.0,35.3464382142623,26.7481878037157,9.86382169596777,3.66083523634896,66.1316160719338,15.0284232741781,1003.41155469467
1379442600,355.9,36.3635863265402,27.1768906106624,9.55570608302402,2.11460194202835,60.9434502993713,23.5963747314872,1003.0
1379529000,267.2,36.9932001246343,27.5301287002903,10.3116858035738,0.250843290863639,58.9070684935926,14.9223773086168,1002.41155469467
1379615400,315.3,36.8227255960464,27.4943624190499,13.7511206407239,0.06349436167751,59.8228703817295,10.2878898779745,1001.57129719305
